Event,Species,Gear,PCG,Duration,Day,Month,Year,Date,Latitude,Longitude,StationDepth,StationType,Abundance,Temp
1998-14,A244,324,P05981048324,92,7,5,1998,07-May-98,32.28203,-79.15688,52,Monitoring,0,20.46
1998-14,A244,324,P05981049324,95,7,5,1998,07-May-98,32.28,-79.15833,51,Monitoring,0,20.46
1998-14,A244,324,P05981050324,95,7,5,1998,07-May-98,32.27803,-79.15945,52,Monitoring,1,20.46
1998-14,A244,324,P05981051324,100,7,5,1998,07-May-98,32.27663,-79.16151,56,Monitoring,0,20.46
1998-14,A244,324,P05981052324,103,7,5,1998,07-May-98,32.27483,-79.16209,52,Monitoring,0,20.46
1998-15,A244,324,P05981054324,97,7,5,1998,07-May-98,32.27325,-79.16468,55,Monitoring,0,20.38
1998-15,A244,324,P05981055324,101,7,5,1998,07-May-98,32.27,-79.165,50,Monitoring,0,20.38
1998-15,A244,324,P05981056324,98,7,5,1998,07-May-98,32.26833,-79.16666,50,Monitoring,0,20.38
1998-15,A244,324,P05981057324,110,7,5,1998,07-May-98,32.26667,-79.16833,50,Monitoring,0,20.38
1998-15,A244,324,P05981058324,102,7,5,1998,07-May-98,32.26313,-79.16949,52,Monitoring,0,20.38
1998-15,A244,324,P05981059324,104,7,5,1998,07-May-98,32.26313,-79.17218,50,Monitoring,0,20.38
1998-16,A244,324,P05981061324,92,7,5,1998,07-May-98,32.35662,-79.04365,50,Monitoring,0,20.83
1998-16,A244,324,P05981062324,94,7,5,1998,07-May-98,32.35563,-79.04752,50,Monitoring,0,20.83
1998-16,A244,324,P05981063324,95,7,5,1998,07-May-98,32.35373,-79.04327,53,Monitoring,0,20.83
1998-16,A244,324,P05981064324,89,7,5,1998,07-May-98,32.35242,-79.04518,57,Monitoring,0,20.83
1998-16,A244,324,P05981065324,80,7,5,1998,07-May-98,32.35213,-79.04792,45,Monitoring,0,20.83
1998-16,A244,324,P05981066324,84,7,5,1998,07-May-98,32.35167,-79.05,52,Monitoring,0,20.83
1998-17,A244,324,P05981068324,84,7,5,1998,07-May-98,32.3522,-79.03191,57,Monitoring,0,20.76
1998-17,A244,324,P05981070324,68,7,5,1998,07-May-98,32.34903,-79.03575,66,Monitoring,0,20.76
1998-18,A244,324,P05981072324,96,11,5,1998,11-May-98,32.50257,-79.70367,17,Monitoring,0,19.58
1998-18,A244,324,P05981073324,91,11,5,1998,11-May-98,32.50458,-79.70078,17,Monitoring,0,19.58
1998-18,A244,324,P05981074324,92,11,5,1998,11-May-98,32.50588,-79.70081,16,Monitoring,0,19.58
1998-18,A244,324,P05981075324,93,11,5,1998,11-May-98,32.50793,-79.69933,17,Monitoring,0,19.58
1998-18,A244,324,P05981076324,94,11,5,1998,11-May-98,32.5101,-79.69682,17,Monitoring,0,19.58
1998-18,A244,324,P05981077324,96,11,5,1998,11-May-98,32.5133,-79.69732,16,Monitoring,0,19.58
1998-19,A244,324,P05981079324,90,11,5,1998,11-May-98,32.50233,-79.7104,16,Monitoring,0,19.52
1998-19,A244,324,P05981080324,86,11,5,1998,11-May-98,32.50467,-79.70768,16,Monitoring,0,19.52
1998-19,A244,324,P05981081324,85,11,5,1998,11-May-98,32.50597,-79.70648,15,Monitoring,0,19.52
1998-19,A244,324,P05981082324,85,11,5,1998,11-May-98,32.5084,-79.70405,16,Monitoring,0,19.52
1998-19,A244,324,P05981083324,84,11,5,1998,11-May-98,32.5105,-79.70105,16,Monitoring,0,19.52
1998-19,A244,324,P05981084324,86,11,5,1998,11-May-98,32.51203,-79.70087,15,Monitoring,0,19.52
1998-20,A244,324,P05981086324,95,11,5,1998,11-May-98,32.501,-79.68687,16,Monitoring,0,19.63
1998-20,A244,324,P05981087324,97,11,5,1998,11-May-98,32.50095,-79.68987,16,Monitoring,0,19.63
1998-20,A244,324,P05981088324,102,11,5,1998,11-May-98,32.50128,-79.69282,16,Monitoring,0,19.63
1998-20,A244,324,P05981089324,104,11,5,1998,11-May-98,32.50152,-79.69503,17,Monitoring,0,19.63
1998-20,A244,324,P05981090324,107,11,5,1998,11-May-98,32.50072,-79.6993,17,Monitoring,0,19.63
1998-20,A244,324,P05981091324,108,11,5,1998,11-May-98,32.50555,-79.69836,16,Monitoring,0,19.63
1998-23,A244,324,P05981096324,107,12,5,1998,12-May-98,32.40507,-78.99863,49,Monitoring,0,20.77
1998-23,A244,324,P05981097324,105,12,5,1998,12-May-98,32.40662,-78.99672,48,Monitoring,0,20.77
1998-23,A244,324,P05981098324,108,12,5,1998,12-May-98,32.40833,-78.995,48,Monitoring,0,20.77
1998-23,A244,324,P05981099324,110,12,5,1998,12-May-98,32.41032,-78.99425,48,Monitoring,0,20.77
1998-23,A244,324,P05981100324,115,12,5,1998,12-May-98,32.41333,-78.99167,49,Monitoring,0,20.77
1998-23,A244,324,P05981101324,117,12,5,1998,12-May-98,32.415,-78.9903,45,Monitoring,0,20.77
1998-24,A244,324,P05981103324,87,12,5,1998,12-May-98,32.41667,-78.985,47,Monitoring,0,20.86
1998-24,A244,324,P05981104324,93,12,5,1998,12-May-98,32.41787,-78.98893,46,Monitoring,0,20.86
1998-24,A244,324,P05981105324,81,12,5,1998,12-May-98,32.41748,-78.9847,47,Monitoring,0,20.86
1998-24,A244,324,P05981106324,94,12,5,1998,12-May-98,32.4242,-78.9751,46,Monitoring,0,20.86
1998-24,A244,324,P05981107324,95,12,5,1998,12-May-98,32.42677,-78.97276,45,Monitoring,0,20.86
1998-28,A244,324,P05981112324,89,13,5,1998,13-May-98,32.33238,-79.20805,44,Monitoring,0,21.10
1998-28,A244,324,P05981113324,92,13,5,1998,13-May-98,32.33312,-79.21239,44,Monitoring,0,21.10
1998-28,A244,324,P05981114324,96,13,5,1998,13-May-98,32.33515,-79.21339,43,Monitoring,1,21.10
1998-28,A244,324,P05981115324,101,13,5,1998,13-May-98,32.33777,-79.2129,43,Monitoring,13,21.10
1998-28,A244,324,P05981116324,104,13,5,1998,13-May-98,32.33993,-79.2146,42,Monitoring,0,21.10
1998-28,A244,324,P05981117324,111,13,5,1998,13-May-98,32.34137,-79.21436,43,Monitoring,0,21.10
1998-29,A244,324,P05981119324,89,13,5,1998,13-May-98,32.22993,-79.70337,28,Monitoring,0,19.80
1998-29,A244,324,P05981120324,90,13,5,1998,13-May-98,32.23557,-79.70223,31,Monitoring,0,19.80
1998-29,A244,324,P05981121324,89,13,5,1998,13-May-98,32.23627,-79.69645,29,Monitoring,0,19.80
1998-29,A244,324,P05981122324,91,13,5,1998,13-May-98,32.23755,-79.6943,29,Monitoring,0,19.80
1998-29,A244,324,P05981123324,93,13,5,1998,13-May-98,32.23995,-79.69746,28,Monitoring,0,19.80
1998-29,A244,324,P05981124324,94,13,5,1998,13-May-98,32.24095,-79.69508,29,Monitoring,0,19.80
1998-30,A244,324,P05981126324,89,13,5,1998,13-May-98,32.24833,-79.70834,26,Monitoring,0,19.82
1998-30,A244,324,P05981127324,90,13,5,1998,13-May-98,32.25042,-79.70547,27,Monitoring,0,19.82
1998-30,A244,324,P05981128324,93,13,5,1998,13-May-98,32.25333,-79.70167,27,Monitoring,0,19.82
1998-30,A244,324,P05981129324,93,13,5,1998,13-May-98,32.25507,-79.6951,26,Monitoring,0,19.82
1998-30,A244,324,P05981131324,97,13,5,1998,13-May-98,32.25605,-79.69638,27,Monitoring,0,19.82
1998-31,A244,324,P05981134324,90,14,5,1998,14-May-98,32.26012,-79.174,51,Monitoring,0,22.45
1998-31,A244,324,P05981135324,94,14,5,1998,14-May-98,32.26257,-79.17387,51,Monitoring,0,22.45
1998-31,A244,324,P05981136324,101,14,5,1998,14-May-98,32.26548,-79.17342,51,Monitoring,0,22.45
1998-31,A244,324,P05981137324,98,14,5,1998,14-May-98,32.26999,-79.16904,51,Monitoring,0,22.45
1998-31,A244,324,P05981138324,102,14,5,1998,14-May-98,32.27,-79.16167,55,Monitoring,0,22.45
1998-31,A244,324,P05981139324,108,14,5,1998,14-May-98,32.2731,-79.16375,53,Monitoring,0,22.45
1998-32,A244,324,P05981141324,86,14,5,1998,14-May-98,32.2319,-79.6978,29,Monitoring,0,20.02
1998-32,A244,324,P05981142324,86,14,5,1998,14-May-98,32.23287,-79.6937,29,Monitoring,0,20.02
1998-32,A244,324,P05981143324,86,14,5,1998,14-May-98,32.23405,-79.68951,29,Monitoring,0,20.02
1998-32,A244,324,P05981144324,87,14,5,1998,14-May-98,32.235,-79.68668,29,Monitoring,0,20.02
1998-32,A244,324,P05981145324,87,14,5,1998,14-May-98,32.2365,-79.6832,29,Monitoring,0,20.02
1998-32,A244,324,P05981146324,87,14,5,1998,14-May-98,32.24287,-79.68522,29,Monitoring,0,20.02
1998-33,A244,324,P05981148324,89,14,5,1998,14-May-98,32.24398,-79.70142,28,Monitoring,0,20.01
1998-33,A244,324,P05981149324,89,14,5,1998,14-May-98,32.24665,-79.69746,29,Monitoring,0,20.01
1998-33,A244,324,P05981150324,89,14,5,1998,14-May-98,32.24952,-79.69614,27,Monitoring,0,20.01
1998-33,A244,324,P05981151324,85,14,5,1998,14-May-98,32.2498,-79.69402,27,Monitoring,0,20.01
1998-34,A244,324,P05981153324,137,18,5,1998,18-May-98,32.28527,-79.72818,26,Monitoring,0,21.19
1998-34,A244,324,P05981154324,124,18,5,1998,18-May-98,32.28354,-79.72305,26,Monitoring,0,21.19
1998-34,A244,324,P05981155324,114,18,5,1998,18-May-98,32.28167,-79.72334,26,Monitoring,0,21.19
1998-34,A244,324,P05981156324,106,18,5,1998,18-May-98,32.27948,-79.72493,26,Monitoring,0,21.19
1998-34,A244,324,P05981157324,96,18,5,1998,18-May-98,32.2787,-79.72712,26,Monitoring,0,21.19
1998-34,A244,324,P05981158324,87,18,5,1998,18-May-98,32.2766,-79.72736,26,Monitoring,0,21.19
1998-36,A244,324,P05981160324,97,19,5,1998,19-May-98,32.33833,-79.05334,51,Monitoring,0,22.67
1998-36,A244,324,P05981161324,102,19,5,1998,19-May-98,32.34,-79.04833,50,Monitoring,0,22.67
1998-36,A244,324,P05981162324,112,19,5,1998,19-May-98,32.34232,-79.04542,56,Monitoring,0,22.67
1998-36,A244,324,P05981163324,100,19,5,1998,19-May-98,32.34307,-79.04749,51,Monitoring,0,22.67
1998-36,A244,324,P05981164324,109,19,5,1998,19-May-98,32.35057,-79.04929,45,Monitoring,0,22.67
1998-36,A244,324,P05981165324,109,19,5,1998,19-May-98,32.34817,-79.04646,53,Monitoring,0,22.67
1998-37,A244,324,P05981167324,113,19,5,1998,19-May-98,32.24858,-79.04763,92,Monitoring,0,21.74
1998-37,A244,324,P05981168324,120,19,5,1998,19-May-98,32.25095,-79.04605,92,Monitoring,0,21.74
1998-37,A244,324,P05981169324,122,19,5,1998,19-May-98,32.25,-79.04166,92,Monitoring,0,21.74
1998-37,A244,324,P05981170324,128,19,5,1998,19-May-98,32.25098,-79.03873,92,Monitoring,0,21.74
1998-37,A244,324,P05981171324,130,19,5,1998,19-May-98,32.25373,-79.04108,92,Monitoring,0,21.74
1998-45,A244,324,P05981195324,129,21,5,1998,21-May-98,32.03677,-79.43307,55,Monitoring,0,21.93
1998-46,A244,324,P05981198324,98,21,5,1998,21-May-98,32.03325,-79.43723,51,Monitoring,0,21.87
1998-46,A244,324,P05981199324,105,21,5,1998,21-May-98,32.02997,-79.43982,51,Monitoring,0,21.87
1998-46,A244,324,P05981202324,119,21,5,1998,21-May-98,32.02098,-79.44548,50,Monitoring,0,21.87
1998-51,A244,324,P05981213324,133,2,6,1998,02-Jun-98,31.11668,-79.92262,46,Monitoring,0,19.75
1998-51,A244,324,P05981214324,148,2,6,1998,02-Jun-98,31.1129,-79.92135,57,Monitoring,0,19.75
1998-51,A244,324,P05981215324,150,2,6,1998,02-Jun-98,31.11118,-79.92393,48,Monitoring,0,19.75
1998-51,A244,324,P05981216324,157,2,6,1998,02-Jun-98,31.10913,-79.92218,55,Monitoring,0,19.75
1998-51,A244,324,P05981217324,157,2,6,1998,02-Jun-98,31.10637,-79.92468,48,Monitoring,0,19.75
1998-51,A244,324,P05981218324,163,2,6,1998,02-Jun-98,31.10272,-79.9246,54,Monitoring,0,19.75
1998-52,A244,324,P05981220324,152,2,6,1998,02-Jun-98,31.12328,-79.91862,55,Monitoring,0,18.36
1998-52,A244,324,P05981221324,137,2,6,1998,02-Jun-98,31.1282,-79.92015,48,Monitoring,0,18.36
1998-52,A244,324,P05981222324,125,2,6,1998,02-Jun-98,31.1318,-79.91735,51,Monitoring,0,18.36
1998-52,A244,324,P05981223324,110,2,6,1998,02-Jun-98,31.13507,-79.9165,49,Monitoring,5,18.36
1998-52,A244,324,P05981224324,94,2,6,1998,02-Jun-98,31.13797,-79.91599,48,Monitoring,0,18.36
1998-52,A244,324,P05981225324,81,2,6,1998,02-Jun-98,31.14187,-79.91427,51,Monitoring,0,18.36
1998-53,A244,324,P05981227324,90,2,6,1998,02-Jun-98,31.15153,-79.91164,51,Monitoring,0,18.52
1998-53,A244,324,P05981228324,89,2,6,1998,02-Jun-98,31.14838,-79.91238,47,Monitoring,0,18.52
1998-53,A244,324,P05981229324,89,2,6,1998,02-Jun-98,31.14633,-79.91235,50,Monitoring,0,18.52
1998-53,A244,324,P05981230324,88,2,6,1998,02-Jun-98,31.1441,-79.91175,55,Monitoring,0,18.52
1998-53,A244,324,P05981232324,92,2,6,1998,02-Jun-98,31.14047,-79.9156,45,Monitoring,0,18.52
1998-55,A244,324,P05981234324,91,3,6,1998,03-Jun-98,31.42772,-80.36143,35,Monitoring,0,22.92
1998-55,A244,324,P05981235324,92,3,6,1998,03-Jun-98,31.42652,-80.3649,35,Monitoring,0,22.92
1998-55,A244,324,P05981236324,97,3,6,1998,03-Jun-98,31.42418,-80.36633,35,Monitoring,0,22.92
1998-55,A244,324,P05981237324,99,3,6,1998,03-Jun-98,31.42542,-80.37038,34,Monitoring,0,22.92
1998-55,A244,324,P05981238324,106,3,6,1998,03-Jun-98,31.42378,-80.37233,35,Monitoring,0,22.92
1998-55,A244,324,P05981239324,111,3,6,1998,03-Jun-98,31.4209,-80.3753,33,Monitoring,0,22.92
1998-56,A244,324,P05981241324,94,3,6,1998,03-Jun-98,31.44093,-80.34377,35,Monitoring,0,22.90
1998-56,A244,324,P05981242324,101,3,6,1998,03-Jun-98,31.44073,-80.34985,35,Monitoring,0,22.90
1998-56,A244,324,P05981243324,107,3,6,1998,03-Jun-98,31.43512,-80.35077,34,Monitoring,0,22.90
1998-56,A244,324,P05981244324,113,3,6,1998,03-Jun-98,31.42818,-80.35298,33,Monitoring,0,22.90
1998-56,A244,324,P05981245324,116,3,6,1998,03-Jun-98,31.42948,-80.3556,33,Monitoring,0,22.90
1998-56,A244,324,P05981246324,118,3,6,1998,03-Jun-98,31.42892,-80.3589,34,Monitoring,1,22.90
1998-59,A244,324,P05981250324,90,4,6,1998,04-Jun-98,31.68712,-80.32771,27,Monitoring,0,22.57
1998-59,A244,324,P05981251324,94,4,6,1998,04-Jun-98,31.68662,-80.3313,27,Monitoring,0,22.57
1998-59,A244,324,P05981252324,100,4,6,1998,04-Jun-98,31.68562,-80.3339,26,Monitoring,0,22.57
1998-59,A244,324,P05981253324,106,4,6,1998,04-Jun-98,31.68472,-80.33507,27,Monitoring,0,22.57
1998-59,A244,324,P05981254324,106,4,6,1998,04-Jun-98,31.68117,-80.33843,27,Monitoring,0,22.57
1998-59,A244,324,P05981255324,98,4,6,1998,04-Jun-98,31.6853,-80.33884,26,Monitoring,0,22.57
1998-60,A244,324,P05981257324,88,4,6,1998,04-Jun-98,31.73765,-80.21595,31,Monitoring,0,22.58
1998-60,A244,324,P05981258324,91,4,6,1998,04-Jun-98,31.73882,-80.2192,31,Monitoring,0,22.58
1998-60,A244,324,P05981259324,94,4,6,1998,04-Jun-98,31.73573,-80.22485,31,Monitoring,0,22.58
1998-60,A244,324,P05981260324,100,4,6,1998,04-Jun-98,31.73533,-80.22725,31,Monitoring,0,22.58
1998-60,A244,324,P05981261324,100,4,6,1998,04-Jun-98,31.73657,-80.21937,31,Monitoring,0,22.58
1998-70,A244,324,P05981267324,94,22,6,1998,22-Jun-98,32.7964,-78.79518,33,Monitoring,0,21.20
1998-70,A244,324,P05981268324,94,22,6,1998,22-Jun-98,32.79343,-78.79242,33,Monitoring,0,21.20
1998-70,A244,324,P05981269324,97,22,6,1998,22-Jun-98,32.79407,-78.79017,33,Monitoring,0,21.20
1998-70,A244,324,P05981270324,97,22,6,1998,22-Jun-98,32.79305,-78.78741,33,Monitoring,0,21.20
1998-70,A244,324,P05981271324,100,22,6,1998,22-Jun-98,32.7912,-78.78892,33,Monitoring,0,21.20
1998-71,A244,324,P05981274324,94,22,6,1998,22-Jun-98,32.79222,-78.66135,39,Monitoring,0,20.18
1998-71,A244,324,P05981275324,96,22,6,1998,22-Jun-98,32.78967,-78.65582,32,Monitoring,0,20.18
1998-71,A244,324,P05981276324,99,22,6,1998,22-Jun-98,32.78802,-78.6526,33,Monitoring,0,20.18
1998-71,A244,324,P05981277324,95,22,6,1998,22-Jun-98,32.78318,-78.65162,33,Monitoring,0,20.18
1998-71,A244,324,P05981278324,95,22,6,1998,22-Jun-98,32.78,-78.65,33,Monitoring,0,20.18
1998-71,A244,324,P05981279324,90,22,6,1998,22-Jun-98,32.78,-78.64667,32,Monitoring,0,20.18
1998-82,A244,324,P05981323324,93,25,6,1998,25-Jun-98,32.48283,-78.83073,51,Monitoring,0,19.73
1998-82,A244,324,P05981324324,98,25,6,1998,25-Jun-98,32.48493,-78.82954,55,Monitoring,0,19.73
1998-82,A244,324,P05981325324,102,25,6,1998,25-Jun-98,32.48752,-78.82837,56,Monitoring,0,19.73
1998-82,A244,324,P05981326324,110,25,6,1998,25-Jun-98,32.48833,-78.82667,51,Monitoring,0,19.73
1998-82,A244,324,P05981327324,107,25,6,1998,25-Jun-98,32.48752,-78.8243,49,Monitoring,0,19.73
1998-82,A244,324,P05981328324,118,25,6,1998,25-Jun-98,32.48757,-78.82137,49,Monitoring,0,19.73
1998-87,A244,324,P05981337324,113,7,7,1998,07-Jul-98,31.529,-79.74387,57,Monitoring,0,20.10
1998-87,A244,324,P05981338324,117,7,7,1998,07-Jul-98,31.5325,-79.7388,60,Monitoring,2,20.10
1998-87,A244,324,P05981339324,118,7,7,1998,07-Jul-98,31.53647,-79.73393,60,Monitoring,1,20.10
1998-88,A244,324,P05981341324,93,7,7,1998,07-Jul-98,31.53342,-79.73732,64,Monitoring,0,19.84
1998-88,A244,324,P05981342324,94,7,7,1998,07-Jul-98,31.53495,-79.73497,75,Monitoring,0,19.84
1998-88,A244,324,P05981343324,98,7,7,1998,07-Jul-98,31.53807,-79.73264,59,Monitoring,0,19.84
1998-88,A244,324,P05981345324,104,7,7,1998,07-Jul-98,31.54348,-79.7314,60,Monitoring,0,19.84
1998-90,A244,324,P05981349324,101,7,7,1998,07-Jul-98,31.54638,-79.71162,70,Monitoring,0,15.84
1998-90,A244,324,P05981350324,106,7,7,1998,07-Jul-98,31.54445,-79.71125,71,Monitoring,0,15.84
1998-90,A244,324,P05981351324,116,7,7,1998,07-Jul-98,31.54942,-79.70296,70,Monitoring,0,15.84
1998-90,A244,324,P05981352324,94,7,7,1998,07-Jul-98,31.54667,-79.70667,68,Monitoring,0,15.84
1998-94,A244,324,P05981357324,96,8,7,1998,08-Jul-98,31.60815,-79.67911,72,Monitoring,0,17.38
1998-94,A244,324,P05981358324,92,8,7,1998,08-Jul-98,31.6099,-79.67686,63,Monitoring,0,17.38
1998-94,A244,324,P05981359324,87,8,7,1998,08-Jul-98,31.61808,-79.6818,64,Monitoring,0,17.38
1998-94,A244,324,P05981360324,91,8,7,1998,08-Jul-98,31.62182,-79.67043,64,Monitoring,0,17.38
1998-95,A244,324,P05981362324,98,8,7,1998,08-Jul-98,31.637,-79.66827,64,Monitoring,0,20.64
1998-95,A244,324,P05981363324,110,8,7,1998,08-Jul-98,31.6403,-79.67023,64,Monitoring,0,20.64
1998-95,A244,324,P05981365324,93,8,7,1998,08-Jul-98,31.6394,-79.6622,66,Monitoring,0,20.64
1998-95,A244,324,P05981366324,89,8,7,1998,08-Jul-98,31.64007,-79.6625,47,Monitoring,0,20.64
1998-98,A244,324,P05981372324,93,9,7,1998,09-Jul-98,31.97493,-79.48898,55,Monitoring,0,21.35
1998-98,A244,324,P05981375324,105,9,7,1998,09-Jul-98,31.96543,-79.49622,53,Monitoring,0,21.35
1998-98,A244,324,P05981376324,114,9,7,1998,09-Jul-98,31.96383,-79.49827,58,Monitoring,0,21.35
1998-99,A244,324,P05981378324,92,9,7,1998,09-Jul-98,32.25167,-79.69167,31,Monitoring,0,22.49
1998-99,A244,324,P05981379324,93,9,7,1998,09-Jul-98,32.25203,-79.6972,25,Monitoring,0,22.49
1998-99,A244,324,P05981380324,94,9,7,1998,09-Jul-98,32.24968,-79.6991,26,Monitoring,0,22.49
1998-99,A244,324,P05981381324,97,9,7,1998,09-Jul-98,32.2492,-79.70303,25,Monitoring,0,22.49
1998-99,A244,324,P05981382324,94,9,7,1998,09-Jul-98,32.2479,-79.70383,25,Monitoring,0,22.49
1998-99,A244,324,P05981383324,94,9,7,1998,09-Jul-98,32.2468,-79.70685,32,Monitoring,0,22.49
1998-100,A244,324,P05981385324,92,9,7,1998,09-Jul-98,32.2605,-79.6988,27,Monitoring,0,22.41
1998-100,A244,324,P05981386324,92,9,7,1998,09-Jul-98,32.25795,-79.70292,26,Monitoring,0,22.41
1998-100,A244,324,P05981387324,89,9,7,1998,09-Jul-98,32.25611,-79.7041,26,Monitoring,0,22.41
1998-100,A244,324,P05981388324,90,9,7,1998,09-Jul-98,32.25422,-79.70441,26,Monitoring,0,22.41
1998-100,A244,324,P05981389324,83,9,7,1998,09-Jul-98,32.25005,-79.70745,27,Monitoring,0,22.41
1998-101,A244,324,P05981393324,94,21,7,1998,21-Jul-98,30.75767,-80.21505,41,Monitoring,0,20.94
1998-101,A244,324,P05981395324,92,21,7,1998,21-Jul-98,30.75333,-80.21667,44,Monitoring,0,20.94
1998-101,A244,324,P05981396324,102,21,7,1998,21-Jul-98,30.7512,-80.21207,44,Monitoring,0,20.94
1998-103,A244,324,P05981402324,97,21,7,1998,21-Jul-98,30.66333,-80.125,54,Monitoring,0,12.18
1998-104,A244,324,P05981407324,97,21,7,1998,21-Jul-98,30.73822,-80.22187,41,Monitoring,0,18.99
1998-106,A244,324,P05981411324,91,22,7,1998,22-Jul-98,30.52772,-80.45908,35,Monitoring,0,22.99
1998-107,A244,324,P05981417324,95,22,7,1998,22-Jul-98,30.51683,-80.46449,34,Monitoring,0,23.50
1998-107,A244,324,P05981418324,88,22,7,1998,22-Jul-98,30.51778,-80.46775,35,Monitoring,0,23.50
1998-107,A244,324,P05981420324,90,22,7,1998,22-Jul-98,30.51828,-80.47542,35,Monitoring,0,23.50
1998-107,A244,324,P05981421324,83,22,7,1998,22-Jul-98,30.51757,-80.47713,36,Monitoring,0,23.50
1998-107,A244,324,P05981422324,78,22,7,1998,22-Jul-98,30.51203,-80.48178,35,Monitoring,0,23.50
1998-108,A244,324,P05981424324,115,22,7,1998,22-Jul-98,30.4446,-80.20573,56,Monitoring,0,13.09
1998-108,A244,324,P05981425324,113,22,7,1998,22-Jul-98,30.44258,-80.20615,56,Monitoring,0,13.09
1998-108,A244,324,P05981426324,110,22,7,1998,22-Jul-98,30.4414,-80.20502,61,Monitoring,0,13.09
1998-108,A244,324,P05981427324,109,22,7,1998,22-Jul-98,30.43002,-80.2093,53,Monitoring,0,13.09
1998-108,A244,324,P05981429324,103,22,7,1998,22-Jul-98,30.42063,-80.21212,55,Monitoring,0,13.09
1998-109,A244,324,P05981431324,93,22,7,1998,22-Jul-98,30.42075,-80.2126,51,Monitoring,0,12.11
1998-109,A244,324,P05981432324,96,22,7,1998,22-Jul-98,30.41565,-80.21242,53,Monitoring,0,12.11
1998-109,A244,324,P05981433324,108,22,7,1998,22-Jul-98,30.41077,-80.21377,53,Monitoring,0,12.11
1998-110,A244,324,P05981435324,90,23,7,1998,23-Jul-98,28.97072,-80.18387,60,Monitoring,0,9.49
1998-110,A244,324,P05981436324,92,23,7,1998,23-Jul-98,28.96832,-80.18455,50,Monitoring,0,9.49
1998-110,A244,324,P05981438324,97,23,7,1998,23-Jul-98,28.96322,-80.1835,52,Monitoring,0,9.49
1998-110,A244,324,P05981439324,97,23,7,1998,23-Jul-98,28.96,-80.18166,55,Monitoring,0,9.49
1998-110,A244,324,P05981440324,101,23,7,1998,23-Jul-98,28.95732,-80.18263,51,Monitoring,0,9.49
1998-111,A244,324,P05981442324,87,23,7,1998,23-Jul-98,28.95693,-80.18269,57,Monitoring,0,9.55
1998-111,A244,324,P05981443324,96,23,7,1998,23-Jul-98,28.95405,-80.18134,56,Monitoring,0,9.55
1998-111,A244,324,P05981444324,93,23,7,1998,23-Jul-98,28.95088,-80.1817,51,Monitoring,0,9.55
1998-111,A244,324,P05981445324,95,23,7,1998,23-Jul-98,28.9482,-80.1805,58,Monitoring,0,9.55
1998-114,A244,324,P05981451324,89,23,7,1998,23-Jul-98,28.97672,-80.18535,58,Monitoring,0,9.75
1998-114,A244,324,P05981452324,91,23,7,1998,23-Jul-98,28.97378,-80.1855,51,Monitoring,0,9.75
1998-114,A244,324,P05981453324,83,23,7,1998,23-Jul-98,28.96833,-80.18333,58,Monitoring,0,9.75
1998-114,A244,324,P05981454324,91,23,7,1998,23-Jul-98,28.96437,-80.1834,50,Monitoring,0,9.75
1998-114,A244,324,P05981455324,94,23,7,1998,23-Jul-98,28.96333,-80.18166,50,Monitoring,0,9.75
1998-114,A244,324,P05981456324,91,23,7,1998,23-Jul-98,28.96133,-80.183,51,Monitoring,0,9.75
1998-117,A244,324,P05981458324,75,26,7,1998,26-Jul-98,28.28423,-80.0189,59,Monitoring,0,9.86
1998-117,A244,324,P05981460324,59,26,7,1998,26-Jul-98,28.27932,-80.01546,81,Monitoring,0,9.86
1998-117,A244,324,P05981461324,49,26,7,1998,26-Jul-98,28.27775,-80.01517,74,Monitoring,0,9.86
1998-118,A244,324,P05981463324,93,26,7,1998,26-Jul-98,27.8751,-80.15618,26,Monitoring,0,11.45
1998-118,A244,324,P05981464324,89,26,7,1998,26-Jul-98,27.87353,-80.15663,26,Monitoring,0,11.45
1998-118,A244,324,P05981465324,92,26,7,1998,26-Jul-98,27.8716,-80.15562,26,Monitoring,0,11.45
1998-118,A244,324,P05981466324,93,26,7,1998,26-Jul-98,27.86945,-80.15527,25,Monitoring,0,11.45
1998-118,A244,324,P05981467324,93,26,7,1998,26-Jul-98,27.86667,-80.155,25,Monitoring,0,11.45
1998-118,A244,324,P05981468324,91,26,7,1998,26-Jul-98,27.86163,-80.15373,24,Monitoring,0,11.45
1998-126,A244,324,P05981476324,90,27,7,1998,27-Jul-98,27.45667,-80.07333,21,Monitoring,0,18.55
1998-126,A244,324,P05981477324,85,27,7,1998,27-Jul-98,27.455,-80.07333,20,Monitoring,0,18.55
1998-126,A244,324,P05981481324,82,27,7,1998,27-Jul-98,27.44,-80.07,27,Monitoring,0,18.55
1998-129,A244,324,P05981498324,91,28,7,1998,28-Jul-98,29.85535,-80.53529,34,Monitoring,0,12.59
1998-129,A244,324,P05981499324,91,28,7,1998,28-Jul-98,29.86167,-80.53833,35,Monitoring,0,12.59
1998-130,A244,324,P05981504324,63,29,7,1998,29-Jul-98,31.38975,-80.87135,16,Monitoring,0,28.23
1998-130,A244,324,P05981505324,70,29,7,1998,29-Jul-98,31.38832,-80.87262,16,Monitoring,0,28.23
1998-130,A244,324,P05981506324,88,29,7,1998,29-Jul-98,31.38717,-80.87562,16,Monitoring,0,28.23
1998-130,A244,324,P05981507324,97,29,7,1998,29-Jul-98,31.38617,-80.87724,16,Monitoring,0,28.23
